id,latitude,longitude,num_bus_2km,num_subway_2km,num_shop_2km,nearest_shop(m),num_restaurant_2km,neighbourhood_cleansed,room_type,accommodates,baths,beds,days,amenities,price,future_occupancy
31340160,49.26054,-123.05792,200,6,156,878.462776765159,145,Kensington-Cedar Cottage,Private room,2,0.5,1,1037,16,55.0,1.0
46142496,49.2795,-123.12002,337,10,169,91.02210549497238,701,Downtown,Entire home/apt,3,1.0,2,1984,18,186.0,1.0
23519364,49.28082,-123.10843,296,9,165,89.97283999725212,581,Downtown,Entire home/apt,4,1.5,2,3079,19,150.0,1.0
23480707,49.26558,-123.12842,242,3,165,559.0425958463785,489,Fairview,Entire home/apt,3,1.0,2,2552,12,288.0,1.0
48761092,49.22836,-123.0381,229,3,110,553.5054274522253,75,Killarney,Entire home/apt,2,1.0,2,231,20,90.0,1.0
28151029,49.27951,-123.06332,152,2,156,156.28741734288832,120,Grandview-Woodland,Entire home/apt,2,1.0,1,3852,14,65.0,1.0
45353084,49.275841,-123.133148,302,9,159,198.81615185306916,701,Downtown,Entire home/apt,4,2.0,2,709,20,192.0,0.733
52990221,49.27959,-123.12761,283,8,164,244.05124889082668,694,Downtown,Entire home/apt,2,1.0,1,901,18,167.0,0.8
18424386,49.26725,-123.11024,328,7,175,408.3962033277478,593,Mount Pleasant,Entire home/apt,4,1.0,2,2601,18,458.0,0.0
40975203,49.24979,-123.08577,215,3,181,436.4757891519944,207,Kensington-Cedar Cottage,Entire home/apt,4,1.0,2,2147,19,120.0,1.0
35169166,49.27873,-123.12046,338,10,167,88.4948240365587,709,Downtown,Private room,1,0.5,1,2740,17,51.0,1.0
9490187,49.28143,-123.1256,272,8,168,95.50553430490399,644,Downtown,Entire home/apt,4,1.0,2,2706,14,143.0,1.0
49460681,49.25452,-123.1246,191,3,178,392.93832952869747,221,South Cambie,Private room,1,0.5,1,1585,12,40.0,1.0
461386,49.23034,-123.02971,241,4,107,230.21352397450403,139,Killarney,Private room,2,1.0,1,3697,12,100.0,0.0
21643708,49.28603,-123.12555,232,7,163,76.94158654969509,590,West End,Entire home/apt,4,1.0,1,2081,16,99.0,1.0
52262826,49.25555860009368,-123.0924309433203,234,5,187,209.11565465440248,248,Riley Park,Entire home/apt,2,2.0,1,3666,13,63.0,0.867
33093120,49.27974,-123.13497,261,7,145,264.02483506370464,630,West End,Entire home/apt,3,1.0,2,967,9,120.0,1.0
33945029,49.27043,-123.05802,198,4,159,149.79249677464907,143,Grandview-Woodland,Entire home/apt,5,1.0,4,3130,20,169.0,0.067
48940401,49.25099,-123.11545,206,4,186,197.52265898119194,228,South Cambie,Entire home/apt,2,1.0,1,3131,12,100.0,1.0
51453218,49.2286,-123.10228,192,2,97,261.1964653551986,54,Sunset,Entire home/apt,4,1.0,3,2313,18,97.0,0.6
48229558,49.2622,-123.0912,237,6,185,73.79111801114252,298,Mount Pleasant,Entire home/apt,2,1.0,1,1745,16,115.0,1.0
37834598,49.28349,-123.10255,262,8,164,178.09622848544723,490,Downtown Eastside,Entire home/apt,2,1.0,1,1861,18,214.0,0.833
7109101,49.27799,-123.10527,315,10,161,249.2578299353262,592,Downtown,Entire home/apt,3,1.0,1,2400,12,100.0,1.0
41012688,49.23536,-123.11265,192,3,132,987.7777665639644,78,Riley Park,Private room,2,1.0,1,1978,14,61.0,0.267
51763437,49.28958,-123.13221,201,6,145,64.8764490981247,516,West End,Entire home/apt,6,1.5,3,78,18,369.0,0.033
34447802,49.25014,-123.05647,235,5,149,187.59891434465138,121,Renfrew-Collingwood,Private room,2,1.0,1,916,18,60.0,0.633
37321660,49.23523,-123.11211,191,3,131,965.3791212653811,80,Riley Park,Entire home/apt,4,1.0,2,824,20,86.0,0.167
30768655,49.25974,-123.12675,225,4,173,253.4393153048469,338,Fairview,Entire home/apt,2,1.0,1,1579,15,110.0,0.833
23966025,49.25457,-123.11622,205,3,185,68.24622250358105,253,South Cambie,Entire home/apt,4,1.0,2,2107,19,90.0,1.0
7022315,49.22261,-123.10396,171,3,92,247.60556179917228,48,Sunset,Entire home/apt,8,1.5,4,2956,20,275.0,0.1
20980500,49.26339,-123.12186,256,5,176,285.6225943188694,457,Fairview,Entire home/apt,5,3.5,3,3263,20,304.0,0.967
53113916,49.25877437757916,-123.1130352872308,239,5,185,287.489792656856,307,Mount Pleasant,Private room,2,1.0,1,2794,10,45.0,1.0
23218832,49.21007,-123.12755,118,3,53,804.3955758044697,57,Marpole,Private room,3,1.0,1,1365,20,74.0,1.0
38160401,49.28322,-123.13008,244,7,162,250.7703291444705,598,West End,Entire home/apt,2,1.0,2,801,20,100.0,0.933
40635367,49.27853,-123.07291,191,3,167,367.28039182741304,154,Grandview-Woodland,Private room,2,1.0,1,3378,14,60.0,0.967
51389016,49.27398,-123.11435,360,10,164,295.38393752337737,683,Downtown,Entire home/apt,3,1.0,1,538,14,153.0,0.567
22552342,49.26653,-123.12441,278,7,168,315.90249605708175,558,Fairview,Entire home/apt,4,1.0,1,2932,17,178.0,0.433
46714121,49.28087,-123.12659,280,8,167,162.18773131354254,656,West End,Entire home/apt,3,1.5,1,382,14,269.0,0.0
24133046,49.28244,-123.08245,191,3,168,499.4959642040552,203,Downtown Eastside,Entire home/apt,4,1.0,2,1730,15,156.0,0.5
21112252,49.26027,-123.1263,228,4,173,318.52815858566964,355,Fairview,Entire home/apt,2,1.0,1,1579,19,105.0,0.8
20441826,49.23128,-123.14061,158,2,88,1161.5114702480107,32,Kerrisdale,Private room,2,0.5,1,1546,9,30.0,1.0
40782648,49.26368,-123.06358,190,5,167,449.55771652388796,149,Grandview-Woodland,Entire home/apt,4,1.0,4,2849,15,150.0,1.0
39578015,49.26696,-123.14075,224,3,142,179.4830045566687,382,Fairview,Private room,2,0.5,1,1734,16,125.0,1.0
48098921,49.28406,-123.12878,238,7,164,252.82847802284093,595,West End,Entire home/apt,2,1.0,1,1052,12,83.0,1.0
36151769,49.25756,-123.10356,231,5,188,176.81411119412897,254,Mount Pleasant,Entire home/apt,2,1.0,1,1867,13,80.0,0.033
5808094,49.27453,-123.12461,348,10,162,98.60686432154422,749,Downtown,Entire home/apt,4,2.0,2,3173,15,424.0,0.033
37857888,49.27849,-123.0719,181,3,165,412.8561394997769,143,Grandview-Woodland,Entire home/apt,4,1.5,2,2285,19,255.0,1.0
27226682,49.25011,-123.12779,204,2,180,824.3391569719332,170,Shaughnessy,Entire home/apt,3,1.0,2,1321,17,75.0,1.0
44755862,49.27458,-123.11624,363,10,163,237.24984805728238,685,Downtown,Entire home/apt,4,2.0,2,3147,12,110.0,1.0
27224593,49.25011,-123.12779,204,2,180,824.3391569719332,170,Shaughnessy,Entire home/apt,3,1.0,2,1321,17,75.0,1.0
52776362,49.21647,-123.11942,145,3,71,768.6561231484952,48,Marpole,Private room,2,1.0,1,807,7,38.0,0.2
48020156,49.27975,-123.1167,331,10,167,66.30433274679586,694,Downtown,Entire home/apt,2,1.0,1,2307,16,149.0,1.0
35091087,49.25295,-123.09351,207,3,185,480.61168484688915,222,Riley Park,Entire home/apt,4,1.0,2,3090,19,95.0,1.0
41696939,49.26169,-123.11032,241,6,183,331.7070487538379,335,Mount Pleasant,Entire home/apt,7,1.0,3,656,19,103.0,0.7
38376044,49.25103,-123.06134,211,5,152,484.7278710229198,133,Kensington-Cedar Cottage,Entire home/apt,5,1.0,3,918,20,82.0,1.0
37119951,49.28057,-123.13068,270,8,160,61.01813307253262,651,West End,Private room,2,0.5,1,2512,14,70.0,1.0
3248395,49.28488,-123.11244,288,8,167,118.05486452602307,595,Downtown,Entire home/apt,2,1.0,1,3825,13,90.0,0.867
18935250,49.27896,-123.13227,280,8,155,137.1615143234987,677,West End,Entire home/apt,3,1.0,1,1626,15,125.0,1.0
44323728,49.28677,-123.13081,218,7,155,159.56686636169164,572,West End,Entire home/apt,4,1.0,2,1052,9,118.0,1.0
47761289,49.24945,-123.1176,199,4,187,147.4577220785209,192,South Cambie,Entire home/apt,4,1.0,2,2051,13,150.0,1.0
51213577,49.24094,-123.06918,237,2,133,257.5494480394151,118,Kensington-Cedar Cottage,Entire home/apt,4,1.5,2,1712,18,214.0,1.0
45811906,49.27741,-123.08407,221,4,166,519.6442458172287,259,Downtown Eastside,Entire home/apt,2,1.0,1,2937,14,120.0,0.567
44911323,49.27678,-123.12976,303,9,156,47.61770557700849,725,Downtown,Entire home/apt,2,1.0,1,2113,19,140.0,1.0
3239463,49.27359,-123.10051,324,11,167,510.4933516963906,530,Downtown,Entire home/apt,4,2.0,2,2712,18,150.0,0.6
13858633,49.27968,-123.1088,313,10,166,57.82498537272204,610,Downtown,Entire home/apt,5,2.0,3,3496,19,350.0,1.0
42458461,49.2615,-123.07347,191,4,180,254.49179180471856,177,Kensington-Cedar Cottage,Private room,1,0.5,1,1261,18,30.0,1.0
44867074,49.24434,-123.09565,201,2,173,412.11659276780546,150,Riley Park,Entire home/apt,2,1.0,1,1227,11,80.0,0.833
50881090,49.27378,-123.11588,364,10,163,316.8973973362092,690,Downtown,Entire home/apt,2,1.0,1,538,12,159.0,1.0
28228002,49.26766,-123.10797,316,7,176,367.81367348834993,564,Mount Pleasant,Entire home/apt,3,1.0,2,1336,18,120.0,0.3
52797890,49.28657,-123.13222,216,7,154,121.84406870837535,563,West End,Entire home/apt,6,1.0,3,1052,10,175.0,0.833
39173733,49.25003,-123.07296,205,4,164,209.7286610379824,153,Kensington-Cedar Cottage,Entire home/apt,2,1.0,1,3155,18,74.0,1.0
7747325,49.26634,-123.09807,274,6,179,402.0021555986565,366,Mount Pleasant,Entire home/apt,4,1.0,1,2298,13,89.0,1.0
38580124,49.27536,-123.10028,320,11,166,650.022243243188,527,Downtown,Private room,2,0.5,1,2743,18,60.0,1.0
44306270,49.27403,-123.12521,343,10,161,79.70185610076366,749,Downtown,Entire home/apt,2,1.0,1,1384,7,2200.0,0.0
1850984,49.26772,-123.0975,274,6,179,560.1552466929014,386,Strathcona,Entire home/apt,4,1.0,3,3729,19,264.0,1.0
51755157,49.20967,-123.14499,88,1,42,303.8573416441351,45,Marpole,Entire home/apt,4,1.0,2,2213,15,104.0,0.833
35468724,49.27352,-123.12392,360,10,162,158.83395146799995,724,Downtown,Entire home/apt,4,2.0,3,884,18,125.0,0.267
23827382,49.26357,-123.12267,256,5,175,298.1212964327048,467,Fairview,Entire home/apt,5,2.0,3,3263,19,175.0,1.0
21949883,49.27305,-123.06801,183,3,168,116.50539257026247,147,Grandview-Woodland,Entire home/apt,4,1.0,2,3355,16,145.0,0.433
50198732,49.28426,-123.12272,251,7,167,191.5618355655349,627,West End,Entire home/apt,2,1.0,1,668,20,245.0,0.033
32402036,49.22687,-123.13144,162,2,94,1574.561564011049,34,Oakridge,Private room,2,1.0,1,996,7,154.0,1.0
51790549,49.25322,-123.09193,217,4,183,403.89182580868345,221,Riley Park,Private room,2,0.5,1,474,9,75.0,0.0
40086393,49.27821,-123.1211,345,10,165,64.42385862219051,715,Downtown,Entire home/apt,4,1.0,2,725,16,169.0,0.5
32620540,49.26845,-123.07265,213,3,179,219.9513407753552,170,Grandview-Woodland,Entire home/apt,3,1.0,1,3079,17,157.0,1.0
52938730,49.28473,-123.13664,221,6,142,174.67483781499593,541,West End,Entire home/apt,2,1.0,1,600,12,164.0,0.167
37881980,49.27517,-123.11776,359,10,162,247.56406343566198,687,Downtown,Private room,1,0.5,1,811,13,104.0,1.0
45941161,49.28004,-123.10714,311,10,166,33.44761792891142,591,Downtown,Entire home/apt,5,2.0,3,1319,14,200.0,1.0
50965568,49.28384,-123.12371,253,7,168,135.74008537194572,630,West End,Entire home/apt,2,1.0,1,118,18,146.0,0.8
50578179,49.29363,-123.13651,140,5,134,267.19401224912826,359,West End,Entire home/apt,4,1.0,1,891,20,130.0,0.767
37007062,49.25123,-123.09421,204,3,187,503.81631550171966,201,Riley Park,Entire home/apt,3,1.0,2,2567,20,90.0,1.0
43103070,49.20921,-123.11736,119,3,57,93.7771358370413,47,Marpole,Entire home/apt,2,1.0,1,837,20,95.0,1.0
507767,49.27741,-123.12292,352,10,165,132.7489401976205,745,Downtown,Entire home/apt,4,1.0,1,3447,20,250.0,0.0
21606719,49.29212,-123.13438,171,5,136,93.08087777812456,413,West End,Entire home/apt,3,1.0,2,2835,11,79.0,1.0
20864984,49.22671,-123.11416,181,3,93,899.0714049098083,46,Oakridge,Private room,2,0.5,1,1593,18,60.0,0.0
40232273,49.29205,-123.13455,168,5,136,80.05573686369372,414,West End,Entire home/apt,3,1.0,2,3015,19,199.0,0.067
52846500,49.28604,-123.12737,226,7,162,51.9989030251508,578,West End,Entire home/apt,6,2.0,3,1664,19,311.0,0.533
52604730,49.28045,-123.126,288,8,166,137.89917223217327,673,Downtown,Entire home/apt,2,1.0,1,761,16,110.0,1.0
50644782,49.28264,-123.13266,246,7,156,81.43133027899015,600,West End,Entire home/apt,3,1.0,1,1052,9,102.0,1.0
29013359,49.27963,-123.11884,334,10,168,99.41245267670912,703,Downtown,Entire home/apt,2,1.0,1,1130,11,190.0,1.0
51425996,49.2823,-123.12447,268,8,171,34.691312327817904,635,West End,Entire home/apt,2,1.0,1,329,20,117.0,1.0
23382974,49.28171,-123.10184,269,9,165,47.78089335192182,488,Downtown Eastside,Entire home/apt,2,1.0,1,1904,16,198.0,0.333
30130446,49.27105,-123.10296,332,10,171,221.2993428267786,552,Mount Pleasant,Entire home/apt,2,1.0,1,1158,20,120.0,1.0
39198285,49.27613,-123.11464,350,10,163,61.81336041262578,673,Downtown,Entire home/apt,4,1.0,2,890,19,164.0,0.033
3430102,49.23322,-123.02764,242,4,110,124.3498482216115,143,Renfrew-Collingwood,Private room,2,1.0,1,3592,7,50.0,1.0
4118193,49.28063,-123.12652,284,8,166,163.68948740085895,662,Downtown,Entire home/apt,4,1.0,2,4273,11,497.0,0.0
45078460,49.28302,-123.10348,272,8,165,96.23092926608513,503,Downtown Eastside,Entire home/apt,4,1.0,1,1894,16,190.0,1.0
45535047,49.24066,-123.10059,204,3,164,81.14504538290862,127,Riley Park,Private room,1,0.5,1,3046,17,45.0,1.0
49132295,49.27391,-123.13012,319,9,160,165.04867439402977,724,Downtown,Entire home/apt,7,3.0,5,1127,14,350.0,0.233
18408882,49.26787,-123.0652,188,4,174,309.68768070840906,147,Grandview-Woodland,Entire home/apt,4,1.0,2,2061,20,128.0,1.0
13701691,49.24032,-123.06304,241,2,136,207.9479483996685,107,Kensington-Cedar Cottage,Entire home/apt,3,1.0,1,2627,20,70.0,1.0
39201314,49.27758,-123.12938,300,9,157,119.7532633139272,721,Downtown,Entire home/apt,5,2.0,2,4471,12,142.0,1.0
34393605,49.22038,-123.10205,164,3,88,444.5884247216523,43,Sunset,Entire home/apt,2,1.0,2,1976,17,89.0,1.0
34423154,49.27855,-123.12677,301,9,163,124.44654562016234,722,Downtown,Entire home/apt,4,2.0,2,2896,19,350.0,1.0
27227714,49.25011,-123.12779,204,2,180,824.3391569719332,170,Shaughnessy,Entire home/apt,3,1.0,2,1321,17,75.0,1.0
35194928,49.28572,-123.12401,239,7,164,45.82060699225286,604,West End,Entire home/apt,3,1.0,2,1852,19,190.0,0.533
31646868,49.26047,-123.1076,233,5,185,318.0766127748513,308,Mount Pleasant,Entire home/apt,2,1.0,1,2814,13,131.0,1.0
27054153,49.27912,-123.12323,319,10,166,51.686539752964755,721,Downtown,Entire home/apt,4,1.0,3,1265,18,146.0,0.367
28942942,49.21219,-123.11335,111,2,58,338.362747200688,45,Marpole,Private room,2,0.5,1,2819,14,35.0,1.0
48067032,49.22871,-123.12137,163,2,95,1447.5266538612757,19,Oakridge,Private room,2,0.5,1,273,4,40.0,0.0
23507938,49.24922,-123.10643,213,3,183,388.86985317850235,219,Riley Park,Entire home/apt,3,1.0,2,2819,19,150.0,0.6
22143965,49.27991,-123.12494,296,9,166,74.91861324795961,702,Downtown,Entire home/apt,4,1.0,2,1479,19,136.0,0.3
47870474,49.23873,-123.11744,180,3,156,1162.8255335328013,77,South Cambie,Entire home/apt,4,1.0,2,2732,19,164.0,0.833
34692199,49.27636,-123.03481,172,1,96,707.0416875908022,80,Hastings-Sunrise,Entire home/apt,2,1.0,1,2075,16,85.0,1.0
13158407,49.27919,-123.06198,158,3,156,192.1122863648231,121,Grandview-Woodland,Entire home/apt,2,1.0,1,2063,19,168.0,1.0
42162616,49.28029,-123.10752,308,9,166,8.667383293318808,587,Downtown,Entire home/apt,3,1.0,1,637,20,153.0,0.567
32069175,49.27915,-123.10546,309,10,163,138.95903942993345,588,Downtown,Entire home/apt,4,1.0,2,1009,19,125.0,1.0
29802861,49.247,-123.07462,228,3,154,211.9874112717686,175,Kensington-Cedar Cottage,Entire home/apt,8,2.5,4,1098,19,219.0,1.0
21666600,49.25446,-123.08276,209,3,180,188.13239773553045,209,Kensington-Cedar Cottage,Entire home/apt,4,1.5,2,1461,17,66.0,0.767
31883931,49.27539,-123.11426,352,10,163,147.1810507410422,676,Downtown,Entire home/apt,4,1.0,1,4471,19,88.0,0.0
4701190,49.24961,-123.03755,225,5,145,339.00730329428717,94,Renfrew-Collingwood,Entire home/apt,2,1.0,2,3016,18,130.0,0.933
37018018,49.21311,-123.11733,125,2,63,369.62780579667475,52,Marpole,Private room,2,1.0,1,2159,17,88.0,0.733
29765542,49.28054,-123.13063,271,8,160,63.49037259985924,652,West End,Private room,2,0.5,1,2512,14,50.0,1.0
35715700,49.24298,-123.03949,237,4,145,699.8397597885447,124,Renfrew-Collingwood,Private room,2,0.5,1,3054,19,63.0,1.0
50748893,49.27384,-123.09964,315,11,166,577.3437497620451,513,Strathcona,Entire home/apt,6,2.0,3,1859,18,916.0,1.0
48258965,49.27867,-123.1085,322,10,164,100.77010287581638,620,Downtown,Entire home/apt,4,2.0,2,2270,18,289.0,0.433
45923857,49.22107,-123.13951,158,1,61,769.4190766578748,48,Oakridge,Private room,1,1.0,1,2038,11,62.0,0.0
24876227,49.25468,-123.05223,221,6,151,475.1585700014005,121,Renfrew-Collingwood,Entire home/apt,6,1.0,3,1280,20,140.0,0.5
51023937,49.27913,-123.11866,337,10,167,136.87027909596029,704,Downtown,Entire home/apt,5,1.0,3,2149,19,291.0,0.167
15330197,49.28023,-123.1186,327,10,169,37.82422788159622,698,Downtown,Entire home/apt,7,2.0,3,3041,20,299.0,0.9
28876782,49.21268,-123.14362,104,2,49,430.87005604773947,49,Marpole,Private room,1,0.5,1,1135,8,103.0,0.033
47179938,49.27966,-123.10847,313,10,166,44.97877901979878,609,Downtown,Entire home/apt,6,2.0,3,320,20,340.0,0.5
52721235,49.27994,-123.12292,310,10,169,72.24228954612771,699,Downtown,Entire home/apt,4,1.0,2,27,19,139.0,0.3
46309126,49.22597,-123.1221,165,3,92,1475.3908731193335,26,Oakridge,Private room,2,1.0,1,1280,13,50.0,0.367
17593485,49.24558,-123.10589,199,2,176,328.76714680539584,152,Riley Park,Entire home/apt,6,1.0,8,1707,16,310.0,0.033
28334569,49.28016,-123.08505,193,3,168,492.38331628828934,218,Downtown Eastside,Entire home/apt,3,1.0,2,2265,12,240.0,1.0
25895164,49.28056,-123.09968,276,9,166,99.10245200600707,487,Downtown Eastside,Entire home/apt,2,1.0,1,2540,18,190.0,0.833
45845150,49.25457,-123.09779,210,4,185,330.2853557938339,236,Riley Park,Entire home/apt,4,1.0,1,2760,19,182.0,0.567
47054854,49.27544,-123.13215,303,9,159,119.5739117912901,715,Downtown,Entire home/apt,2,1.0,1,338,11,100.0,0.067
29742641,49.2769,-123.11652,350,10,163,106.93298952403835,675,Downtown,Entire home/apt,3,1.0,1,1970,20,190.0,1.0
41917797,49.28095,-123.12578,284,8,167,102.699849631296,663,Downtown,Entire home/apt,2,1.0,1,1277,19,75.0,0.767
27393918,49.27877,-123.12251,334,10,165,61.210331884490216,718,Downtown,Entire home/apt,4,1.0,2,1194,18,116.0,1.0
32645619,49.25177,-123.06269,215,6,152,612.5244478846364,140,Kensington-Cedar Cottage,Entire home/apt,6,1.0,2,3028,19,250.0,1.0
20586963,49.2557,-123.04582,202,6,138,328.3586251220332,95,Renfrew-Collingwood,Private room,1,1.0,1,1538,19,60.0,0.233
31018794,49.28714,-123.12987,221,7,154,97.14029933141313,574,West End,Entire home/apt,4,1.0,2,1052,10,124.0,1.0
8929055,49.28679,-123.13305,214,7,154,62.64471505717436,546,West End,Entire home/apt,4,1.0,3,2861,19,140.0,1.0
51084220,49.2786,-123.12437,316,10,163,26.637180145123907,734,Downtown,Entire home/apt,5,1.0,3,113,18,157.0,0.367
48226623,49.27846,-123.10954,324,10,164,166.50551281774415,633,Downtown,Entire home/apt,6,2.5,4,922,20,156.0,0.567
5257529,49.25867,-123.07337,187,4,176,265.63780467155414,176,Kensington-Cedar Cottage,Private room,2,1.0,1,844,16,75.0,1.0
19073601,49.28631,-123.12253,241,7,162,147.02288462593685,613,Downtown,Shared room,2,0.5,1,1618,11,100.0,0.7
7438069,49.2524,-123.10314,214,3,188,336.15708610562126,241,Riley Park,Entire home/apt,10,2.5,6,2597,20,366.0,0.9
45402917,49.27366,-123.11879,369,10,162,115.6999545365903,706,Downtown,Entire home/apt,2,1.0,1,1878,14,130.0,1.0
45700294,49.25881,-123.11148,244,5,186,364.5021075618395,296,Mount Pleasant,Private room,2,1.0,1,2794,8,54.0,0.8
42458406,49.2593,-123.07432,197,4,177,311.1421107261688,199,Kensington-Cedar Cottage,Private room,1,0.5,1,1261,18,30.0,1.0
50333531,49.2837,-123.13041,243,7,161,268.07241678583307,596,West End,Entire home/apt,8,5.0,4,206,9,1100.0,0.0
34400711,49.21328,-123.11393,120,2,65,424.1757408970195,48,Marpole,Private room,2,1.0,1,1174,19,75.0,1.0
18416487,49.27756,-123.12097,353,10,165,129.27890432433804,722,Downtown,Entire home/apt,2,1.0,1,3323,20,85.0,1.0
42409416,49.27417,-123.13031,317,9,160,134.45812789357024,725,Downtown,Entire home/apt,2,1.0,1,2428,14,116.0,0.333
48737659,49.27763,-123.02775,154,2,83,350.8156811042719,82,Hastings-Sunrise,Entire home/apt,4,1.0,2,894,19,109.0,0.267
42907400,49.27897,-123.10972,322,10,167,146.90421988392475,634,Downtown,Entire home/apt,4,1.0,2,2774,20,135.0,0.867
43425649,49.27738,-123.12044,354,10,165,121.68659654736135,721,Downtown,Entire home/apt,4,2.0,2,662,16,160.0,1.0
30204807,49.27854,-123.12318,329,10,164,89.92973306456807,727,Downtown,Entire home/apt,4,1.0,2,1081,18,136.0,1.0
36212090,49.24829,-123.05124,248,6,147,320.7208738081189,121,Renfrew-Collingwood,Entire home/apt,2,1.0,1,2134,16,89.0,1.0
1736349,49.25349,-123.07603,212,4,171,321.40119914085756,211,Kensington-Cedar Cottage,Private room,2,1.0,1,3115,15,100.0,1.0
26191400,49.23181,-123.0941,193,2,111,363.6918500702883,70,Sunset,Private room,2,1.0,1,2871,17,150.0,1.0
34179989,49.28473,-123.12414,242,7,167,93.6127140213976,610,West End,Entire home/apt,4,2.5,2,2040,20,400.0,0.833
45960750,49.28181,-123.10601,282,9,163,118.62547235394898,543,Downtown Eastside,Entire home/apt,2,1.0,1,3542,8,105.0,1.0
29970776,49.28798,-123.12452,233,7,158,122.17798399453592,586,Downtown,Private room,2,0.5,1,1339,11,100.0,1.0
6493890,49.26644,-123.08922,252,6,182,419.70981902347063,295,Mount Pleasant,Entire home/apt,2,1.0,1,2839,16,115.0,1.0
16847264,49.24889,-123.06887,239,4,145,199.58524529648528,150,Kensington-Cedar Cottage,Entire home/apt,3,1.0,1,2032,20,125.0,1.0
47156680,49.28529,-123.12958,228,7,160,173.88050639861467,588,West End,Entire home/apt,2,1.0,1,321,19,50.0,0.9
50645426,49.23022,-123.04868,241,2,125,633.0593978446141,139,Killarney,Entire home/apt,6,2.5,3,173,19,293.0,0.167
40446482,49.27429,-123.1147,362,10,163,257.29729413284844,680,Downtown,Entire home/apt,4,2.0,2,1420,17,171.0,0.533
43044963,49.26072,-123.08482,222,4,184,184.9587557753325,247,Mount Pleasant,Entire home/apt,4,1.0,3,2182,18,139.0,0.2
1316419,49.28279,-123.1222,271,9,170,208.3007094365044,638,Downtown,Entire home/apt,2,1.0,1,3825,14,73.0,1.0
18657916,49.25546,-123.12465,192,3,177,306.82027811090927,238,South Cambie,Entire home/apt,6,1.0,3,2556,19,288.0,0.4
28083134,49.2583,-123.1182,214,4,182,281.4039081120574,304,Fairview,Entire home/apt,2,1.0,1,1593,13,109.0,1.0
34574221,49.27149,-123.10447,340,11,170,139.85380807997046,575,Mount Pleasant,Entire home/apt,4,2.0,2,1223,18,250.0,0.3
42338884,49.28088,-123.10958,297,9,166,137.9317989274954,590,Downtown,Private room,2,1.0,1,655,16,70.0,0.467
1162198,49.2726,-123.06988,205,3,169,44.512125698064516,148,Grandview-Woodland,Private room,1,0.5,1,3099,13,50.0,1.0
49935286,49.23824,-123.09035,225,1,134,608.6794967201731,149,Kensington-Cedar Cottage,Entire home/apt,3,1.0,1,169,17,76.0,1.0
20559146,49.24871,-123.05501,239,5,144,70.20660937691677,119,Renfrew-Collingwood,Private room,2,1.0,1,2372,19,60.0,0.533
48887448,49.28811,-123.11971,246,7,161,118.80728918352442,599,Downtown,Private room,2,1.0,1,883,13,189.0,1.0
50777416,49.21823,-123.133,146,2,58,1151.0552106562689,44,Marpole,Private room,2,1.0,1,841,10,44.0,1.0
1830733,49.27866,-123.08627,216,3,168,487.7683655950109,251,Downtown Eastside,Entire home/apt,2,1.0,1,2937,20,125.0,1.0
